,Date,ID,Symbol,market_cap,simp_move_avg_market_cap,simp_move_std_market_cap
31,2021-06-01,cardano,ada,55918127620.81978,51390117999.600655,3851124473.763453
31,2021-06-01,ethereum,eth,314463232386.7883,301434467516.08875,24780276743.267582
31,2021-06-01,litecoin,ltc,12513820456.32828,12167008093.14246,804506250.295689
31,2021-06-01,ripple,xrp,48054553991.807175,43875049859.748825,3429667330.3790536
31,2021-06-01,solana,sol,8921358871.643251,8462876052.511891,797658102.5207464
32,2021-06-02,bitcoin,btc,688726381047.1788,691442424100.4109,30649348219.724735
32,2021-06-02,bitcoin_cash,bch,0.0,0.0,0.0
32,2021-06-02,cardano,ada,55963404595.855385,52277404548.041214,4117216744.2412596
32,2021-06-02,ethereum,eth,306488816882.1444,300566267711.17035,24429241121.03024
32,2021-06-02,litecoin,ltc,12225684043.23473,12174322706.429413,804818232.8104941
32,2021-06-02,ripple,xrp,46674110292.99546,44153464631.34967,3585737414.0924864
32,2021-06-02,solana,sol,8466375153.864945,8500878008.885065,789360498.7922097
33,2021-06-03,bitcoin,btc,704531333543.3906,686708510787.6976,24200117859.15359
33,2021-06-03,bitcoin_cash,bch,0.0,0.0,0.0
33,2021-06-03,cardano,ada,56498220769.12978,52307690322.74918,4152250538.0849695
33,2021-06-03,ethereum,eth,315313344228.8267,297834586235.6983,20812135177.403095
33,2021-06-03,litecoin,ltc,12546752972.990368,12067651298.047167,669949608.5353438
33,2021-06-03,ripple,xrp,47256850790.178375,44093602121.95769,3520026726.5107145
33,2021-06-03,solana,sol,9317118424.38306,8455076591.63217,718525727.0252957
34,2021-06-04,bitcoin,btc,733150718114.4554,688138972697.3134,26861866263.971245
34,2021-06-04,bitcoin_cash,bch,0.0,0.0,0.0
34,2021-06-04,cardano,ada,59303621530.36588,53219803068.251656,4936142530.584469
34,2021-06-04,ethereum,eth,333964598115.05035,299914601394.6309,23835203327.703274
34,2021-06-04,litecoin,ltc,12965293862.550978,12072969472.132784,678017267.8690594
34,2021-06-04,ripple,xrp,48491814037.47901,44616488581.856316,3899343349.690075
34,2021-06-04,solana,sol,10988660955.92941,8707304022.497612,1188947858.9824762
35,2021-06-05,bitcoin,btc,691747462828.3618,691456945334.9835,25431209764.74953
35,2021-06-05,bitcoin_cash,bch,0.0,0.0,0.0
35,2021-06-05,cardano,ada,54766548459.83093,54101757456.49407,4504294330.361937
35,2021-06-05,ethereum,eth,312991097366.8545,304309257027.76447,22846251932.380745
35,2021-06-05,litecoin,ltc,11962528007.690702,12100103839.054935,667714825.2902786
35,2021-06-05,ripple,xrp,44809104088.392914,45113899563.642586,3622043805.1541953
35,2021-06-05,solana,sol,10271428908.065245,9043830795.576889,1258884798.1702292
36,2021-06-06,bitcoin,btc,662913486273.3402,692696042180.2238,23449750616.972847
36,2021-06-06,bitcoin_cash,bch,0.0,0.0,0.0
36,2021-06-06,cardano,ada,53079740992.93282,55134885681.85447,2804102578.6965284
36,2021-06-06,ethereum,eth,302743417251.8253,309176469840.7217,16824500569.75239
36,2021-06-06,litecoin,ltc,11482258483.885967,12157494183.15709,576512074.5481005
36,2021-06-06,ripple,xrp,42302337683.14435,45616480768.41195,2732146689.096854
36,2021-06-06,solana,sol,10611364493.458803,9480356730.411448,1184443557.8547904
37,2021-06-07,bitcoin,btc,671131079523.7289,693048439001.6791,23043432205.123634
37,2021-06-07,bitcoin_cash,bch,0.0,0.0,0.0
37,2021-06-07,cardano,ada,53706185453.487305,55605121346.060265,2057084423.2186797
37,2021-06-07,ethereum,eth,315044778229.29706,314429897780.11237,9869725794.58578
37,2021-06-07,litecoin,ltc,11765259406.024317,12208799604.672192,510727985.83065397
37,2021-06-07,ripple,xrp,43471756649.737526,45865789647.6764,2374211977.609902
37,2021-06-07,solana,sol,11508207254.494314,10012073437.405575,1131397257.6591175
38,2021-06-08,bitcoin,btc,626527049947.8439,682675358754.0428,33716459996.984665
38,2021-06-08,bitcoin_cash,bch,0.0,0.0,0.0
38,2021-06-08,cardano,ada,50652944662.73067,54852952352.04754,2764517786.50726
38,2021-06-08,ethereum,eth,299857516850.1987,312343366989.171,11301525141.483858
38,2021-06-08,litecoin,ltc,10736325118.918827,11954871699.327986,729022882.1884392
38,2021-06-08,ripple,xrp,39437071032.286285,44634720653.45913,3155690962.1037965
38,2021-06-08,solana,sol,10637505878.18168,10257237295.482494,1037716144.6087884
39,2021-06-09,bitcoin,btc,629018966290.4011,674145728074.503,39059590015.5231
39,2021-06-09,bitcoin_cash,bch,0.0,0.0,0.0
39,2021-06-09,cardano,ada,50730179591.30335,54105348779.96868,3101266539.538095
39,2021-06-09,ethereum,eth,294068580258.7281,310569047471.5401,13190914979.475533
39,2021-06-09,litecoin,ltc,10748263580.151356,11743811633.173216,842573987.2062665
39,2021-06-09,ripple,xrp,40450990715.74534,43745703570.99483,3355650437.92563
39,2021-06-09,solana,sol,11375166576.681131,10672778927.31338,741055948.594071
40,2021-06-10,bitcoin,btc,705292677171.4633,674254491449.9421,39159234851.9039
40,2021-06-10,bitcoin_cash,bch,0.0,0.0,0.0
40,2021-06-10,cardano,ada,52340455015.04023,53511382243.67017,2961603304.991697
40,2021-06-10,ethereum,eth,304761367058.1624,309061622161.4452,13161281033.006344
40,2021-06-10,litecoin,ltc,11530249363.662664,11598596831.840687,765165365.7422518
40,2021-06-10,ripple,xrp,42088605425.836,43007382804.66021,3004561414.4498367
40,2021-06-10,solana,sol,11544497584.210085,10990975950.145811,501384103.2383083
41,2021-06-11,bitcoin,btc,691681868464.4717,668330370071.373,31064329760.064247
41,2021-06-11,bitcoin_cash,bch,0.0,0.0,0.0
41,2021-06-11,cardano,ada,49447857410.75654,52103415940.868835,1902287183.078299
41,2021-06-11,ethereum,eth,289444120869.42664,302701553983.49896,9317106002.565557
41,2021-06-11,litecoin,ltc,11214454029.607391,11348476855.705889,475158416.2347901
41,2021-06-11,ripple,xrp,40461589120.17616,41860207816.474075,1886546320.7055833
41,2021-06-11,solana,sol,11231058225.872488,11025604131.56625,509502449.6442526
42,2021-06-12,bitcoin,btc,698528023663.5321,669299021619.2545,32007617710.961166
42,2021-06-12,bitcoin_cash,bch,0.0,0.0,0.0
42,2021-06-12,cardano,ada,45933166629.68729,50841504250.84831,2631379014.766937
42,2021-06-12,ethereum,eth,272748408238.43475,296952598393.7247,13421460364.859497
42,2021-06-12,litecoin,ltc,10844487590.603582,11188756796.122015,418932373.8510218
42,2021-06-12,ripple,xrp,39130309347.56748,41048951424.9276,1607469026.1004195
42,2021-06-12,solana,sol,9831892846.255322,10962813265.593403,630624557.1058248
43,2021-06-13,bitcoin,btc,668148892256.3638,670046936759.6864,31894507483.48024
43,2021-06-13,bitcoin_cash,bch,0.0,0.0,0.0
43,2021-06-13,cardano,ada,47714205696.99503,50074999208.57149,2652122288.174784
43,2021-06-13,ethereum,eth,278223731471.048,293449786139.32794,14788298342.98102
43,2021-06-13,litecoin,ltc,10818213211.776575,11093893185.820673,416571638.182074
43,2021-06-13,ripple,xrp,38569016787.39522,40515619868.392006,1736459082.3955026
43,2021-06-13,solana,sol,10095207879.649364,10889076606.47777,704424965.7404907
44,2021-06-14,bitcoin,btc,733402631079.1185,678942872696.1707,39921511639.60131
44,2021-06-14,bitcoin_cash,bch,0.0,0.0,0.0
44,2021-06-14,cardano,ada,49941414967.86893,49537174853.483154,2121715568.991914
44,2021-06-14,ethereum,eth,292767118262.08405,290267263286.86896,11367979866.023584
44,2021-06-14,litecoin,ltc,11438285652.792406,11047182649.644686,340047062.61869186
44,2021-06-14,ripple,xrp,40925186890.76209,40151824188.53837,1196822896.1178217
44,2021-06-14,solana,sol,10521989454.932695,10748188349.397537,656984386.5198658
45,2021-06-15,bitcoin,btc,761104314502.2867,698168196203.9482,42774905312.519
45,2021-06-15,bitcoin_cash,bch,0.0,0.0,0.0
45,2021-06-15,cardano,ada,50416308305.58743,49503369659.60554,2102775766.9195638
45,2021-06-15,ethereum,eth,300405113218.4146,290345491339.4712,11446586083.733942
45,2021-06-15,litecoin,ltc,11978047610.855951,11224571577.064274,455229132.6679943
45,2021-06-15,ripple,xrp,41253166682.60748,40411266424.29854,1212794401.8551733
45,2021-06-15,solana,sol,10808680336.53195,10772641843.447577,655361701.9452615
46,2021-06-16,bitcoin,btc,756522207420.3483,716382944936.7977,34831236638.423225
46,2021-06-16,bitcoin_cash,bch,0.0,0.0,0.0
46,2021-06-16,cardano,ada,50391529523.78449,49454991078.53142,2073538741.7706861
46,2021-06-16,ethereum,eth,298324322330.12646,290953454492.52814,11785294624.675386
46,2021-06-16,litecoin,ltc,11767803245.935764,11370220100.74776,440291242.6946018
46,2021-06-16,ripple,xrp,40312888500.39617,40391537536.39152,1213163712.5357773
46,2021-06-16,solana,sol,10852976029.829046,10698043193.897278,602972716.3534364
47,2021-06-17,bitcoin,btc,718016373177.285,718200615794.7723,34486318136.92088
47,2021-06-17,bitcoin_cash,bch,0.0,0.0,0.0
47,2021-06-17,cardano,ada,47393590799.99285,48748296190.6675,1742838814.9548523
47,2021-06-17,ethereum,eth,274666655404.67456,286654209970.60126,11391340770.040167
47,2021-06-17,litecoin,ltc,11039755084.800686,11300149489.481766,449512105.5460833
47,2021-06-17,ripple,xrp,38620201137.317535,39896051209.46031,1108275197.213514
47,2021-06-17,solana,sol,10781816203.272686,10589088710.906221,481125747.0199274
48,2021-06-18,bitcoin,btc,715652442155.1261,721624983464.8658,32549966726.032898
48,2021-06-18,bitcoin_cash,bch,0.0,0.0,0.0
48,2021-06-18,cardano,ada,47463238825.42096,48464779249.90528,1771263031.046273
48,2021-06-18,ethereum,eth,275415199641.5411,284650078366.6176,12034615443.141518
48,2021-06-18,litecoin,ltc,11081773550.25777,11281195135.288961,456471295.9912632
48,2021-06-18,ripple,xrp,38819180172.98798,39661421359.86199,1141935740.532304
48,2021-06-18,solana,sol,10638298323.849005,10504408724.902866,393487342.9404803
49,2021-06-19,bitcoin,btc,673761687974.4922,718086935509.2887,36575955268.859695
49,2021-06-19,bitcoin_cash,bch,0.0,0.0,0.0
49,2021-06-19,cardano,ada,45667095006.09383,48426769017.96336,1836305057.0827143
49,2021-06-19,ethereum,eth,260039646334.19235,282834540951.7259,14775780822.200415
49,2021-06-19,litecoin,ltc,10419546534.533537,11220489270.136099,544077917.4491186
49,2021-06-19,ripple,xrp,36932589366.38297,39347461362.54993,1543726623.719162
49,2021-06-19,solana,sol,10008182630.914902,10529592979.854235,346053159.8770722
50,2021-06-20,bitcoin,btc,666901325910.3705,717908711745.5753,36861766875.47218
50,2021-06-20,bitcoin_cash,bch,0.0,0.0,0.0
50,2021-06-20,cardano,ada,44642873230.46928,47988007237.03111,2334331992.8616204
50,2021-06-20,ethereum,eth,253396709038.79895,279287823461.4046,18561672618.63268
50,2021-06-20,litecoin,ltc,10232048457.27845,11136751448.064938,650926229.180581
50,2021-06-20,ripple,xrp,35221141669.96444,38869193488.63124,2202949101.657001
50,2021-06-20,solana,sol,9621683962.87426,10461946706.02922,469413282.02734894
51,2021-06-21,bitcoin,btc,670634370556.6146,708941817385.2177,39968121839.6553
51,2021-06-21,bitcoin_cash,bch,0.0,0.0,0.0
51,2021-06-21,cardano,ada,45996656094.16985,47424470255.074104,2259103628.2277107
51,2021-06-21,ethereum,eth,261478202409.19,274817978339.56256,18542063658.138863
51,2021-06-21,litecoin,ltc,10355530786.692722,10982072181.479267,694518160.4975479
51,2021-06-21,ripple,xrp,35815532872.76087,38139242914.631065,2254101737.9759917
51,2021-06-21,solana,sol,9611623563.108702,10331894435.76865,566148116.7728939
52,2021-06-22,bitcoin,btc,598335733135.868,685689162904.3007,50518450037.19079
52,2021-06-22,bitcoin_cash,bch,0.0,0.0,0.0
52,2021-06-22,cardano,ada,38411041505.36854,45709432140.75712,3704110509.2637877
52,2021-06-22,ethereum,eth,223202708788.7209,263789063421.0349,23169033132.43567
52,2021-06-22,litecoin,ltc,8511450086.589944,10486843963.72698,1023831237.5412918
52,2021-06-22,ripple,xrp,28871387082.35765,36370417257.452515,3759017356.6918287
52,2021-06-22,solana,sol,7439425733.837019,9850572349.669373,1186064633.094927
53,2021-06-23,bitcoin,btc,606580031922.7239,664268852118.9258,47155433011.85705
53,2021-06-23,bitcoin_cash,bch,0.0,0.0,0.0
53,2021-06-23,cardano,ada,36599473846.52675,43739138472.57744,4401089112.091355
53,2021-06-23,ethereum,eth,216876757208.59253,252153696975.10147,23385296939.477627
53,2021-06-23,litecoin,ltc,7914304732.335883,9936344176.069857,1234580476.564664
53,2021-06-23,ripple,xrp,25450718833.25376,34247250162.146458,5114084041.47053
53,2021-06-23,solana,sol,7157859824.732246,9322698606.084118,1456927627.0666437
54,2021-06-24,bitcoin,btc,631634847766.2311,651928634203.0609,41737322522.15462
54,2021-06-24,bitcoin_cash,bch,0.0,0.0,0.0
54,2021-06-24,cardano,ada,40049997236.55031,42690053677.79993,4257702845.7253323
54,2021-06-24,ethereum,eth,229518675836.76535,245703985608.2573,22344097376.25451
54,2021-06-24,litecoin,ltc,8601544859.04922,9588028429.533932,1215184504.98311
54,2021-06-24,ripple,xrp,29694967545.318787,32972216791.860928,4952166859.469554
54,2021-06-24,solana,sol,8377496849.572571,8979224412.698385,1333815904.9942362
55,2021-06-25,bitcoin,btc,650340461975.8141,642598351320.302,31049540759.662678
55,2021-06-25,bitcoin_cash,bch,0.0,0.0,0.0
55,2021-06-25,cardano,ada,43522679454.58298,42127116624.823074,3751885825.5189424
55,2021-06-25,ethereum,eth,231644258719.40115,239450994047.9516,18424496745.91807
55,2021-06-25,litecoin,ltc,8965652331.314917,9285725398.256382,1030890226.116665
55,2021-06-25,ripple,xrp,31057874496.418858,31863458838.065334,4242956042.417325
55,2021-06-25,solana,sol,8585542319.490724,8685973554.932919,1116159792.8674934
56,2021-06-26,bitcoin,btc,598703019611.4526,631875684411.2965,31451712680.533188
56,2021-06-26,bitcoin_cash,bch,0.0,0.0,0.0
56,2021-06-26,cardano,ada,41018597317.67341,41463045526.4773,3417365423.7153816
56,2021-06-26,ethereum,eth,213871849531.6296,232855594504.72833,18086262960.79409
56,2021-06-26,litecoin,ltc,8519563151.641921,9014299200.700438,927555650.0688607
56,2021-06-26,ripple,xrp,28700209150.03127,30687404521.443665,3711342835.4511786
56,2021-06-26,solana,sol,7985242401.768215,8396982093.626249,968938504.6476791
57,2021-06-27,bitcoin,btc,600235334320.8247,622351971327.0756,29082267788.36469
57,2021-06-27,bitcoin_cash,bch,0.0,0.0,0.0
57,2021-06-27,cardano,ada,39931840010.70645,40790040780.79689,3139348579.6081653
57,2021-06-27,ethereum,eth,209989265221.48505,226654531102.25494,17293721233.727966
57,2021-06-27,litecoin,ltc,8396386489.427196,8752061776.721685,772407546.2430986
57,2021-06-27,ripple,xrp,28325396042.471207,29702298003.230343,3185269779.5426154
57,2021-06-27,solana,sol,7914659494.026683,8153121455.219451,811327646.4668877
58,2021-06-28,bitcoin,btc,649262127990.3759,619298793817.6129,23813102150.69875
58,2021-06-28,bitcoin_cash,bch,0.0,0.0,0.0
58,2021-06-28,cardano,ada,43083374226.38429,40373857656.82753,2451908560.971394
58,2021-06-28,ethereum,eth,229354016311.0035,222065361659.6569,8579166320.686492
58,2021-06-28,litecoin,ltc,8810581548.221802,8531354742.654411,334417662.629448
58,2021-06-28,ripple,xrp,30171056185.70429,28895944190.79369,1787563974.5465193
58,2021-06-28,solana,sol,8602431238.497906,8008951123.132195,559563906.0289555
59,2021-06-29,bitcoin,btc,647741224116.9337,626356721100.6223,23885855541.50243
59,2021-06-29,bitcoin_cash,bch,0.0,0.0,0.0
59,2021-06-29,cardano,ada,42550282680.16134,40965177824.655075,2398183180.3748326
59,2021-06-29,ethereum,eth,243040539437.434,224899337466.6159,11719337017.25759
59,2021-06-29,litecoin,ltc,9171444374.184813,8625639640.88225,411926790.68294156
59,2021-06-29,ripple,xrp,29942729066.831112,29048993045.71847,1830459761.9063137
59,2021-06-29,solana,sol,9040653316.656572,8237697920.677846,612705088.7854812
60,2021-06-30,bitcoin,btc,674231340724.4149,636021193786.5781,27899379063.87176
60,2021-06-30,bitcoin_cash,bch,0.0,0.0,0.0
60,2021-06-30,cardano,ada,44142782696.44864,42042793374.64392,1703756143.6109328
60,2021-06-30,ethereum,eth,253607549372.41992,230146593490.0198,15226735955.496677
60,2021-06-30,litecoin,ltc,9660898044.134378,8875152971.139177,437429304.926371
60,2021-06-30,ripple,xrp,32605743402.647835,30071139412.77476,1442966334.983398
60,2021-06-30,solana,sol,9355893411.033451,8551702718.720874,523857948.90403247
0,2021-07-01,bitcoin,btc,660200427590.4775,640101990904.3275,29209236818.220757
0,2021-07-01,bitcoin_cash,bch,0.0,0.0,0.0
0,2021-07-01,cardano,ada,44441813698.7868,42670195726.39198,1655563150.5194964
0,2021-07-01,ethereum,eth,265951575833.03497,235351293489.48688,20343308042.05529
0,2021-07-01,litecoin,ltc,9639134229.668385,9023380024.084774,500511992.97287416
0,2021-07-01,ripple,xrp,32268800761.051617,30438829872.16517,1644928938.370393
0,2021-07-01,solana,sol,9784660089.64145,8752726038.730715,689628700.9600229
1,2021-07-02,bitcoin,btc,629863895571.7473,637176767132.3181,29037822635.2013
1,2021-07-02,bitcoin_cash,bch,0.0,0.0,0.0
1,2021-07-02,cardano,ada,43098347951.71951,42609576940.26863,1626663222.3027048
1,2021-07-02,ethereum,eth,247210647940.18707,237575063378.1706,20717895670.730827
1,2021-07-02,litecoin,ltc,9221651540.863,9059951339.734499,504924154.4715091
1,2021-07-02,ripple,xrp,30647057119.673344,30380141675.48724,1626385536.62779
1,2021-07-02,solana,sol,9145093164.974163,8832661873.799778,699380663.2546589
2,2021-07-03,bitcoin,btc,633684390025.5607,642174105762.905,23861840373.965485
2,2021-07-03,bitcoin_cash,bch,0.0,0.0,0.0
2,2021-07-03,cardano,ada,44559309654.74349,43115392988.4215,1599765181.1620276
2,2021-07-03,ethereum,eth,250754468066.2188,242844008883.11188,18225024281.09015
2,2021-07-03,litecoin,ltc,9099994524.142696,9142870107.23461,445560661.67133814
2,2021-07-03,ripple,xrp,30215830565.461456,30596659020.548695,1457591964.4124317
2,2021-07-03,solana,sol,9219660440.797184,9009007307.946774,598437412.0818745
3,2021-07-04,bitcoin,btc,650382046624.6503,649337921806.3086,15086376178.462048
3,2021-07-04,bitcoin_cash,bch,0.0,0.0,0.0
3,2021-07-04,cardano,ada,45058814114.29131,43847817860.3622,934723182.5917708
3,2021-07-04,ethereum,eth,259079167729.78625,249856852098.5835,11781309153.556334
3,2021-07-04,litecoin,ltc,9366084351.379349,9281398373.227774,302600413.9550851
3,2021-07-04,ripple,xrp,31138455875.2886,30998524710.95118,1060808032.6399037
3,2021-07-04,solana,sol,9395489549.381342,9220554458.711725,362231515.1048039
4,2021-07-05,bitcoin,btc,663571591568.1959,651382130888.8544,16015266424.90528
4,2021-07-05,bitcoin_cash,bch,0.0,0.0,0.0
4,2021-07-05,cardano,ada,46894582606.13069,44392276200.32597,1406271768.855636
4,2021-07-05,ethereum,eth,271472550895.4458,255873785610.6467,10216352979.04077
4,2021-07-05,litecoin,ltc,9711343306.500273,9410078624.410414,257123827.7502736
4,2021-07-05,ripple,xrp,32159771283.85795,31282626867.830273,1068540537.8903494
4,2021-07-05,solana,sol,9396692749.038609,9334020388.788967,240172432.55088255
5,2021-07-06,bitcoin,btc,636061920914.8282,649713659002.8392,17033783071.931252
5,2021-07-06,bitcoin_cash,bch,0.0,0.0,0.0
5,2021-07-06,cardano,ada,45513662281.025055,44815616143.3065,1188532105.1391969
5,2021-07-06,ethereum,eth,258719784082.81683,258113677702.84424,8510100792.809243
5,2021-07-06,litecoin,ltc,9239547487.541368,9419807640.604206,247705458.07138684
5,2021-07-06,ripple,xrp,30453863819.504448,31355646118.21218,975095951.1208411
