,Date,ID,Symbol,market_cap,momentum_market_cap
10,2021-11-11,litecoin,ltc,17755040894.3769,86526466.58071409
10,2021-11-11,ripple,xrp,55649461110.10411,292297792.9755927
10,2021-11-11,solana,sol,70391383039.29988,672563749.5642948
11,2021-11-12,bitcoin,btc,1228606858156.692,2126066060.5415382
11,2021-11-12,bitcoin_cash,bch,0.0,0.0
11,2021-11-12,cardano,ada,66929489559.30144,42770.16514887817
11,2021-11-12,ethereum,eth,560226056358.6504,3612234279.2061224
11,2021-11-12,litecoin,ltc,18176554728.431385,127159584.15822075
11,2021-11-12,ripple,xrp,57494245414.409386,330255555.81687963
11,2021-11-12,solana,sol,71231238187.65797,644646122.4339226
12,2021-11-13,bitcoin,btc,1215930166022.9006,2380472715.945814
12,2021-11-13,bitcoin_cash,bch,0.0,0.0
12,2021-11-13,cardano,ada,65779446170.06089,2596184.0207745708
12,2021-11-13,ethereum,eth,552938385233.9376,3544193293.65379
12,2021-11-13,litecoin,ltc,17430105280.30532,167586634.72040364
12,2021-11-13,ripple,xrp,56317864715.8241,333402346.72518516
12,2021-11-13,solana,sol,69321107450.57858,551466289.3654271
13,2021-11-14,bitcoin,btc,1220299721850.586,2469394946.0238457
13,2021-11-14,bitcoin_cash,bch,0.0,0.0
13,2021-11-14,cardano,ada,65998839351.52305,9761414.666513044
13,2021-11-14,ethereum,eth,551228905630.0963,3099395971.9035525
13,2021-11-14,litecoin,ltc,17802232004.31263,199026419.045327
13,2021-11-14,ripple,xrp,56293298557.09905,311415852.39020413
13,2021-11-14,solana,sol,72948327032.41917,545198538.7827827
14,2021-11-15,bitcoin,btc,1239021452560.904,3667750504.9773073
14,2021-11-15,bitcoin_cash,bch,0.0,0.0
14,2021-11-15,cardano,ada,65424906569.13299,31256145.154087137
14,2021-11-15,ethereum,eth,546963335748.59625,2750817685.0425305
14,2021-11-15,litecoin,ltc,19274637084.00984,252735756.1756232
14,2021-11-15,ripple,xrp,55951324170.01716,285579002.26960164
14,2021-11-15,solana,sol,72218517508.24437,561853542.2015393
15,2021-11-16,bitcoin,btc,1206711952537.9358,3057091167.786274
15,2021-11-16,bitcoin_cash,bch,0.0,0.0
15,2021-11-16,cardano,ada,64843843866.54438,70197459.09990568
15,2021-11-16,ethereum,eth,541673876615.1028,2037359625.348292
15,2021-11-16,litecoin,ltc,18244914469.894947,290578164.12425965
15,2021-11-16,ripple,xrp,55534908930.01491,254676420.11233762
15,2021-11-16,solana,sol,72198022029.53314,491464805.5381418
16,2021-11-17,bitcoin,btc,1141910823555.9597,863907637.2550641
16,2021-11-17,bitcoin_cash,bch,0.0,0.0
16,2021-11-17,cardano,ada,60494621348.90495,7913593.410585761
16,2021-11-17,ethereum,eth,501391963927.7868,436752645.644651
16,2021-11-17,litecoin,ltc,15980841934.259468,232621168.59770194
16,2021-11-17,ripple,xrp,51599269663.09816,81713197.96984054
16,2021-11-17,solana,sol,66832143637.96159,243830399.26676962
17,2021-11-18,bitcoin,btc,1138136620641.4888,141918379.2984644
17,2021-11-18,bitcoin_cash,bch,0.0,0.0
17,2021-11-18,cardano,ada,59962823667.2647,101895.26088224752
17,2021-11-18,ethereum,eth,507387229348.5558,50587375.33860423
17,2021-11-18,litecoin,ltc,15809799301.208462,181604267.45699647
17,2021-11-18,ripple,xrp,51594668705.87203,14687541.391009921
17,2021-11-18,solana,sol,66086823807.616,89097884.62766013
18,2021-11-19,bitcoin,btc,1075758915731.0364,-38.1813443769087
18,2021-11-19,bitcoin_cash,bch,0.0,0.0
18,2021-11-19,cardano,ada,57091823833.413376,-1985409.9927566848
18,2021-11-19,ethereum,eth,472465696561.2551,-1582059.7291447509
18,2021-11-19,litecoin,ltc,14038550383.446207,99764035.7809201
18,2021-11-19,ripple,xrp,48929167670.27969,7.3649214355226515
18,2021-11-19,solana,sol,59087558120.59309,3090465.3113131337
19,2021-11-20,bitcoin,btc,1103594176399.317,-48554301.63285071
19,2021-11-20,bitcoin_cash,bch,0.0,0.0
19,2021-11-20,cardano,ada,59842696071.68384,-17132082.35506978
19,2021-11-20,ethereum,eth,509116804761.8423,-59525136.99846197
19,2021-11-20,litecoin,ltc,15132525641.426567,55900611.03924038
19,2021-11-20,ripple,xrp,51349868689.57812,-5988457.601700491
19,2021-11-20,solana,sol,65296328677.09514,-916490.9303286144
20,2021-11-21,bitcoin,btc,1134300362589.2896,-235975040.12762436
20,2021-11-21,bitcoin_cash,bch,0.0,0.0
20,2021-11-21,cardano,ada,61749371510.40341,-36814094.77585788
20,2021-11-21,ethereum,eth,524536655944.9339,-225359534.92062998
20,2021-11-21,litecoin,ltc,15621865890.219631,29697932.842016015
20,2021-11-21,ripple,xrp,51889175238.31417,-29208208.64108912
20,2021-11-21,solana,sol,66281609248.12345,-29651411.27775706
21,2021-11-22,bitcoin,btc,1120610791475.7502,-781069318.0774031
21,2021-11-22,bitcoin_cash,bch,0.0,0.0
21,2021-11-22,cardano,ada,59666332645.029884,-91722881.59595071
21,2021-11-22,ethereum,eth,514388218179.7373,-653544428.1878811
21,2021-11-22,litecoin,ltc,15567072000.12663,12608742.231163837
21,2021-11-22,ripple,xrp,50711625089.19429,-110858464.83090644
21,2021-11-22,solana,sol,71043502688.01355,-108321853.01184209
22,2021-11-23,bitcoin,btc,1064619437494.1868,-1717583555.5555637
22,2021-11-23,bitcoin_cash,bch,0.0,0.0
22,2021-11-23,cardano,ada,56956646394.2117,-197526068.65845096
22,2021-11-23,ethereum,eth,485391988431.9048,-1141087739.6137702
22,2021-11-23,litecoin,ltc,14471217926.960949,1583528.989721338
22,2021-11-23,ripple,xrp,48855446959.72306,-228149883.47678196
22,2021-11-23,solana,sol,65724676692.43798,-287667480.9848838
23,2021-11-24,bitcoin,btc,1090380950871.23,-2599988810.0022783
23,2021-11-24,bitcoin_cash,bch,0.0,0.0
23,2021-11-24,cardano,ada,56134045744.75097,-264943967.28005567
23,2021-11-24,ethereum,eth,515843824526.3967,-1194736001.9738932
23,2021-11-24,litecoin,ltc,14990728647.208544,20757.908936153846
23,2021-11-24,ripple,xrp,50301867085.74057,-260075557.01555058
23,2021-11-24,solana,sol,67490798261.18599,-293471398.64878744
24,2021-11-25,bitcoin,btc,1080039673037.4924,-4354415032.265641
24,2021-11-25,bitcoin_cash,bch,0.0,0.0
24,2021-11-25,cardano,ada,53476780497.00569,-420735170.3111187
24,2021-11-25,ethereum,eth,505609296276.3257,-1532283183.1025863
24,2021-11-25,litecoin,ltc,14647429097.667574,-669897.281480689
24,2021-11-25,ripple,xrp,48664111213.88535,-330346018.24007505
24,2021-11-25,solana,sol,62457339767.62576,-335533507.57285845
25,2021-11-26,bitcoin,btc,1112182356756.767,-5913460728.355472
25,2021-11-26,bitcoin_cash,bch,0.0,0.0
25,2021-11-26,cardano,ada,54011073136.0744,-579835711.1658219
25,2021-11-26,ethereum,eth,535082405000.054,-1365555095.4473598
25,2021-11-26,litecoin,ltc,15387864223.239813,-7084931.458546688
25,2021-11-26,ripple,xrp,49163443594.61245,-416664757.2417613
25,2021-11-26,solana,sol,63900196618.38859,-400212643.3929074
26,2021-11-27,bitcoin,btc,1016487054819.716,-8971000783.623734
26,2021-11-27,bitcoin_cash,bch,0.0,0.0
26,2021-11-27,cardano,ada,49295929468.84818,-776109230.7055134
26,2021-11-27,ethereum,eth,479414339295.46326,-2065194856.946646
26,2021-11-27,litecoin,ltc,13490063741.386765,-48705828.48362583
26,2021-11-27,ripple,xrp,44210729012.079,-587574440.2511417
26,2021-11-27,solana,sol,58390912497.66776,-417577785.6153106
27,2021-11-28,bitcoin,btc,1030781591912.818,-10956034626.929636
27,2021-11-28,bitcoin_cash,bch,0.0,0.0
27,2021-11-28,cardano,ada,49329604411.69781,-946936118.7730523
27,2021-11-28,ethereum,eth,483997326749.3893,-2416855476.9577127
27,2021-11-28,litecoin,ltc,13388614416.2043,-145267473.74699578
27,2021-11-28,ripple,xrp,44336654042.92713,-655479768.2013329
27,2021-11-28,solana,sol,58410646819.21711,-436306845.91223675
28,2021-11-29,bitcoin,btc,1080980050980.763,-9504473943.469275
28,2021-11-29,bitcoin_cash,bch,0.0,0.0
28,2021-11-29,cardano,ada,50922677879.98383,-971958999.7189211
28,2021-11-29,ethereum,eth,508385171334.4435,-1789284656.7763944
28,2021-11-29,litecoin,ltc,13737973825.705652,-207739007.2588837
28,2021-11-29,ripple,xrp,45579229249.57213,-621550293.2911925
28,2021-11-29,solana,sol,61094490229.682304,-396965118.65537804
29,2021-11-30,bitcoin,btc,1092574224475.6908,-7657691500.385632
29,2021-11-30,bitcoin_cash,bch,0.0,0.0
29,2021-11-30,cardano,ada,51581902399.90013,-885044920.0945286
29,2021-11-30,ethereum,eth,527331112023.3339,-967831230.6076261
29,2021-11-30,litecoin,ltc,14316829008.323393,-189089979.68150914
29,2021-11-30,ripple,xrp,46807842263.10092,-558974724.8414483
29,2021-11-30,solana,sol,62325150548.69784,-360228082.49791807
30,2021-12-01,bitcoin,btc,1076804436724.3243,-6722538786.2732315
30,2021-12-01,bitcoin_cash,bch,0.0,0.0
30,2021-12-01,cardano,ada,49831565724.43112,-886922504.4633344
30,2021-12-01,ethereum,eth,549758919636.0618,-274282988.37177354
30,2021-12-01,litecoin,ltc,14365979718.446926,-172320952.72076395
30,2021-12-01,ripple,xrp,47048123045.71624,-535083959.64415884
30,2021-12-01,solana,sol,63510180677.8961,-320717520.4762008
31,2021-12-02,bitcoin,btc,1079838995016.5872,-5408187586.319126
31,2021-12-02,bitcoin_cash,bch,0.0,0.0
31,2021-12-02,cardano,ada,49637322980.092224,-859000592.6581174
31,2021-12-02,ethereum,eth,544051345075.8544,-22791424.085073996
31,2021-12-02,litecoin,ltc,14404225573.54356,-141748892.60285795
31,2021-12-02,ripple,xrp,46758577987.40217,-467828574.9354097
31,2021-12-02,solana,sol,70172175382.70602,-136810926.3349127
32,2021-12-03,bitcoin,btc,1067406204922.5636,-4402284310.491152
32,2021-12-03,bitcoin_cash,bch,0.0,0.0
32,2021-12-03,cardano,ada,54933481510.13827,-680706270.6628553
32,2021-12-03,ethereum,eth,537814995667.8384,40180.282524254406
32,2021-12-03,litecoin,ltc,14078988390.218882,-125315780.46684207
32,2021-12-03,ripple,xrp,46300485388.87274,-412874698.9510208
32,2021-12-03,solana,sol,71252377813.81462,-43157998.033331275
33,2021-12-04,bitcoin,btc,1016040747069.7008,-4047793588.9101825
33,2021-12-04,bitcoin_cash,bch,0.0,0.0
33,2021-12-04,cardano,ada,50422314444.39137,-608736177.2527245
33,2021-12-04,ethereum,eth,502863051143.0169,4874956.35753146
33,2021-12-04,litecoin,ltc,13106580082.14405,-115605382.81829017
33,2021-12-04,ripple,xrp,43548226427.108055,-395958550.6350075
33,2021-12-04,solana,sol,65135413411.05541,-14248070.437536724
34,2021-12-05,bitcoin,btc,930097457941.656,-4107796592.3705387
34,2021-12-05,bitcoin_cash,bch,0.0,0.0
34,2021-12-05,cardano,ada,45467942852.08773,-604857968.5827924
34,2021-12-05,ethereum,eth,485429065737.4593,9115994.998197082
34,2021-12-05,litecoin,ltc,11266169955.995192,-111327090.73907363
34,2021-12-05,ripple,xrp,39946504040.82354,-405323222.3387887
34,2021-12-05,solana,sol,61293686195.46672,-6929053.906569731
35,2021-12-06,bitcoin,btc,932015145132.0604,-4211828390.6795907
35,2021-12-06,bitcoin_cash,bch,0.0,0.0
35,2021-12-06,cardano,ada,44037273599.94882,-601082680.9869046
35,2021-12-06,ethereum,eth,497049834886.77576,34566764.4800228
35,2021-12-06,litecoin,ltc,10797477186.586756,-110326659.08153819
35,2021-12-06,ripple,xrp,37897133536.91342,-418595748.47443205
35,2021-12-06,solana,sol,59802410642.4824,-2891217.8174506836
36,2021-12-07,bitcoin,btc,953396710269.5476,-4678836393.303992
36,2021-12-07,bitcoin_cash,bch,0.0,0.0
36,2021-12-07,cardano,ada,45537066741.6724,-613464752.8478087
36,2021-12-07,ethereum,eth,515778007028.56696,30331498.48218564
36,2021-12-07,litecoin,ltc,11229625592.46898,-123887007.01655827
36,2021-12-07,ripple,xrp,38940210511.585495,-471425574.73722047
36,2021-12-07,solana,sol,59370079864.68529,-5683539.638049163
37,2021-12-08,bitcoin,btc,956961313925.818,-4909709760.069134
37,2021-12-08,bitcoin_cash,bch,0.0,0.0
37,2021-12-08,cardano,ada,44403584485.64563,-627916832.9194741
37,2021-12-08,ethereum,eth,511409310852.7245,27565330.357718926
37,2021-12-08,litecoin,ltc,11200829875.642307,-134896589.42664245
37,2021-12-08,ripple,xrp,38601071500.418205,-511452758.1033672
37,2021-12-08,solana,sol,58418632345.764206,-12094690.378178481
38,2021-12-09,bitcoin,btc,954800139986.473,-6223708667.352962
38,2021-12-09,bitcoin_cash,bch,0.0,0.0
38,2021-12-09,cardano,ada,44576966707.249855,-673356257.876854
38,2021-12-09,ethereum,eth,525850414062.19104,3639098.453285943
38,2021-12-09,litecoin,ltc,11390103028.204422,-179827781.00686848
38,2021-12-09,ripple,xrp,40656065255.44984,-559470519.2647529
38,2021-12-09,solana,sol,59595483461.42861,-59023459.44740241
39,2021-12-10,bitcoin,btc,904878061656.8508,-7398796981.317807
39,2021-12-10,bitcoin_cash,bch,0.0,0.0
39,2021-12-10,cardano,ada,41788233144.77946,-683119160.5286189
39,2021-12-10,ethereum,eth,494841071220.9352,2498.0191059053573
39,2021-12-10,litecoin,ltc,10545054910.36601,-204425193.87874013
39,2021-12-10,ripple,xrp,40954822606.92518,-524107200.7059635
39,2021-12-10,solana,sol,56181625087.33603,-101273158.6135334
40,2021-12-11,bitcoin,btc,893919955029.865,-7826954350.690708
40,2021-12-11,bitcoin_cash,bch,0.0,0.0
40,2021-12-11,cardano,ada,39284567642.00398,-675557117.0106926
40,2021-12-11,ethereum,eth,467266449092.3229,-4875283.441346528
40,2021-12-11,litecoin,ltc,10310262934.638796,-214404884.47364447
40,2021-12-11,ripple,xrp,37741105109.43613,-520733413.9967746
40,2021-12-11,solana,sol,52395376111.97878,-164097586.04544872
41,2021-12-12,bitcoin,btc,930603779263.9766,-7544394027.281445
41,2021-12-12,bitcoin_cash,bch,0.0,0.0
41,2021-12-12,cardano,ada,43030071473.7523,-606036563.8712579
41,2021-12-12,ethereum,eth,484278596802.5053,-21494340.046881348
41,2021-12-12,litecoin,ltc,10927837130.348368,-205666180.49306846
41,2021-12-12,ripple,xrp,39548091761.79502,-480173214.41394675
41,2021-12-12,solana,sol,52819332275.01751,-164296080.75021276
42,2021-12-13,bitcoin,btc,945932497231.4796,-7782563430.126142
42,2021-12-13,bitcoin_cash,bch,0.0,0.0
42,2021-12-13,cardano,ada,43126518341.2412,-546675882.032335
42,2021-12-13,ethereum,eth,490316653455.3707,-143212158.114282
42,2021-12-13,litecoin,ltc,10997571204.50074,-209448254.56088114
42,2021-12-13,ripple,xrp,39681888499.94044,-450206355.135526
42,2021-12-13,solana,sol,53334889635.75613,-202033058.5388211
43,2021-12-14,bitcoin,btc,882570058436.5184,-8334758636.242337
43,2021-12-14,bitcoin_cash,bch,0.0,0.0
43,2021-12-14,cardano,ada,39254998728.15175,-544656408.7583601
43,2021-12-14,ethereum,eth,449137302105.9432,-409219392.1407626
43,2021-12-14,litecoin,ltc,10006531134.68662,-213230375.8837837
43,2021-12-14,ripple,xrp,36975860235.2817,-431389192.8460542
43,2021-12-14,solana,sol,47995350984.2677,-254271829.20748252
44,2021-12-15,bitcoin,btc,915015634616.989,-8134397622.8095455
44,2021-12-15,bitcoin_cash,bch,0.0,0.0
44,2021-12-15,cardano,ada,40517314024.62855,-540125889.7144628
44,2021-12-15,ethereum,eth,457658155854.8058,-825642590.9041771
44,2021-12-15,litecoin,ltc,10418498424.84592,-206687934.10558566
44,2021-12-15,ripple,xrp,38320974597.67936,-391878635.32584894
44,2021-12-15,solana,sol,49398872819.44277,-359328143.0632989
45,2021-12-16,bitcoin,btc,925006387197.2256,-6854262860.72603
45,2021-12-16,bitcoin_cash,bch,0.0,0.0
45,2021-12-16,cardano,ada,41883530741.13758,-476566889.60105026
45,2021-12-16,ethereum,eth,476630620294.2814,-722928438.4169607
45,2021-12-16,litecoin,ltc,10599207876.799978,-177143385.65364286
45,2021-12-16,ripple,xrp,39175910677.259605,-313911843.2586806
45,2021-12-16,solana,sol,54610048507.25148,-350675962.14763
46,2021-12-17,bitcoin,btc,901558072618.6224,-7673365978.036509
46,2021-12-17,bitcoin_cash,bch,0.0,0.0
46,2021-12-17,cardano,ada,39835060416.94712,-526458492.8074562
46,2021-12-17,ethereum,eth,471365651341.3005,-1489463522.6655846
46,2021-12-17,litecoin,ltc,10327179713.103558,-179003922.23414907
46,2021-12-17,ripple,xrp,38189684295.14045,-326941304.79126865
46,2021-12-17,solana,sol,54368442494.9893,-449722523.7607132
47,2021-12-18,bitcoin,btc,875783175210.4042,-8381290376.88114
47,2021-12-18,bitcoin_cash,bch,0.0,0.0
47,2021-12-18,cardano,ada,39221188621.62227,-567891175.2239032
47,2021-12-18,ethereum,eth,462267569583.3989,-2615886493.152039
47,2021-12-18,litecoin,ltc,9972534480.962458,-183580460.69215298
47,2021-12-18,ripple,xrp,37872043386.17468,-330545257.85241055
47,2021-12-18,solana,sol,54006293233.10288,-560590907.0995412
48,2021-12-19,bitcoin,btc,887944269264.0427,-7516128880.625444
48,2021-12-19,bitcoin_cash,bch,0.0,0.0
48,2021-12-19,cardano,ada,39931897234.77747,-537020721.7596861
48,2021-12-19,ethereum,eth,471195598700.436,-2968509018.950447
48,2021-12-19,litecoin,ltc,10311619641.524324,-166017583.32862145
48,2021-12-19,ripple,xrp,39207231523.100174,-268181609.00545776
48,2021-12-19,solana,sol,56393839315.24814,-534584109.2883672
49,2021-12-20,bitcoin,btc,884905649263.6449,-6325984820.127126
49,2021-12-20,bitcoin_cash,bch,0.0,0.0
49,2021-12-20,cardano,ada,40052534349.92224,-471980548.0629071
49,2021-12-20,ethereum,eth,467396185408.5245,-2853350793.440155
49,2021-12-20,litecoin,ltc,10622456721.997046,-127528876.18496832
49,2021-12-20,ripple,xrp,39502570475.66171,-180924917.96260887
49,2021-12-20,solana,sol,55790507174.07124,-483275897.18643504
50,2021-12-21,bitcoin,btc,890808857615.3627,-5012433142.954984
50,2021-12-21,bitcoin_cash,bch,0.0,0.0
50,2021-12-21,cardano,ada,40024843957.4177,-418249867.4024686
50,2021-12-21,ethereum,eth,471319155562.1543,-2216419479.4420867
50,2021-12-21,litecoin,ltc,10644668240.0037,-88124625.0145373
50,2021-12-21,ripple,xrp,41949396100.263,-65049121.888783805
50,2021-12-21,solana,sol,54061922630.24034,-433803193.4980698
51,2021-12-22,bitcoin,btc,929203956014.2224,-2883606673.9797873
51,2021-12-22,bitcoin_cash,bch,0.0,0.0
51,2021-12-22,cardano,ada,41228725738.00704,-326585461.2527038
51,2021-12-22,ethereum,eth,480570348192.474,-1429030484.1224442
51,2021-12-22,litecoin,ltc,10755892714.122229,-50545979.384204075
51,2021-12-22,ripple,xrp,44974972561.30616,-1395201.8357959713
51,2021-12-22,solana,sol,55570757138.288246,-261795659.08581036
52,2021-12-23,bitcoin,btc,921888029984.8672,-1402576564.1693606
52,2021-12-23,bitcoin_cash,bch,0.0,0.0
52,2021-12-23,cardano,ada,42878362097.23123,-173141111.92330706
52,2021-12-23,ethereum,eth,475334762859.672,-867027199.6547287
52,2021-12-23,litecoin,ltc,10776814973.821997,-22575889.74309859
52,2021-12-23,ripple,xrp,45235063039.09493,8925356.486402705
52,2021-12-23,solana,sol,55058052155.04185,-123158926.65137301
53,2021-12-24,bitcoin,btc,960809259355.0854,-167587603.4624371
53,2021-12-24,bitcoin_cash,bch,0.0,0.0
53,2021-12-24,cardano,ada,47277552497.40627,-17668741.60473154
53,2021-12-24,ethereum,eth,488290658809.1535,-499901641.517167
53,2021-12-24,litecoin,ltc,11306762839.24639,-2369923.0128022456
53,2021-12-24,ripple,xrp,47262504686.86194,94193208.23277389
53,2021-12-24,solana,sol,58709806077.20599,-21786609.698426634
54,2021-12-25,bitcoin,btc,962312381228.0948,-16474138.74428787
54,2021-12-25,bitcoin_cash,bch,0.0,0.0
54,2021-12-25,cardano,ada,44858561786.50875,-951662.1840315269
54,2021-12-25,ethereum,eth,482498690510.26416,-454434394.67491907
54,2021-12-25,litecoin,ltc,11191816306.083565,-89446.90124873424
54,2021-12-25,ripple,xrp,43438501700.20997,138006191.69676572
54,2021-12-25,solana,sol,58852086815.42499,-521685.8303108983
55,2021-12-26,bitcoin,btc,958099737762.7762,-129.72693439053617
55,2021-12-26,bitcoin_cash,bch,0.0,0.0
55,2021-12-26,cardano,ada,46766255151.99811,390399.94152597093
55,2021-12-26,ethereum,eth,488792890035.2106,-243075997.04771388
55,2021-12-26,litecoin,ltc,10999748995.760109,-2500.3002520794807
55,2021-12-26,ripple,xrp,44106583972.1587,153617191.57411805
55,2021-12-26,solana,sol,59797071721.91303,1682684.4397744006
56,2021-12-27,bitcoin,btc,961723851972.3853,43790430.56564703
56,2021-12-27,bitcoin_cash,bch,0.0,0.0
56,2021-12-27,cardano,ada,46723424210.61447,18934867.538370233
56,2021-12-27,ethereum,eth,484795501758.7465,-55718249.20920468
56,2021-12-27,litecoin,ltc,10833129891.865582,75705.37565322265
56,2021-12-27,ripple,xrp,43822166547.54349,175047314.63989973
56,2021-12-27,solana,sol,61198787207.68108,35480966.26564338
57,2021-12-28,bitcoin,btc,960280703699.892,364726289.11034083
57,2021-12-28,bitcoin_cash,bch,0.0,0.0
57,2021-12-28,cardano,ada,49030667337.00915,88016855.46150112
57,2021-12-28,ethereum,eth,481030381194.1921,-3103626.389855042
57,2021-12-28,litecoin,ltc,10812469864.585735,1006483.5165366507
57,2021-12-28,ripple,xrp,44120583696.57214,187269788.4468128
